customer_id,region,age,purchase_frequency,avg_order_value,discount_usage_rate,last_purchase_days,total_spend,churn_flag
4102,South,43,6,2318.2458036297685,0.8805119677565284,174,13909.474821778611,0
4103,North,19,4,2448.2233292013116,0.4473928191254378,357,9792.893316805246,1
4104,South,40,1,2098.147525660708,0.6299428241103725,232,2098.147525660708,1
4105,North,58,8,1834.9485569238698,0.7737334609708703,208,14679.588455390958,1
4106,North,39,5,3196.5568012971644,0.46771496000242796,178,15982.784006485821,0
4107,South,51,7,1561.46996994274,0.2608554294359565,60,10930.28978959918,0
4108,South,32,3,2359.0539249976755,0.8939533625377474,343,7077.1617749930265,1
4109,West,27,5,2009.216043799709,0.8955179865951971,147,10046.080218998544,0
4110,North,32,3,2171.446916765793,0.8998354669934613,266,6514.340750297379,1
4111,South,59,5,2168.7702744808753,0.27277553921048303,260,10843.851372404377,1
4112,South,46,6,1458.7551620780378,0.31545932920868736,97,8752.530972468227,0
4113,South,40,8,1328.863581500068,0.9187965672525761,77,10630.908652000544,0
4114,West,34,3,1361.4024655489648,0.12578333015482623,331,4084.2073966468943,1
4115,West,26,4,1776.9874314982387,0.6558812051345412,43,7107.949725992955,0
4116,East,53,6,2124.109337556762,0.29231792821220504,200,12744.656025340573,0
4117,North,26,4,1656.3206724606325,0.7213065967761279,98,6625.28268984253,0
4118,East,33,5,1281.8071197343704,0.833664714649676,37,6409.035598671852,0
4119,South,53,11,2459.276118091228,0.40811524394421905,115,27052.037299003507,0
4120,West,50,2,1230.6805444943395,0.15115770984001486,18,2461.361088988679,0
4121,West,48,11,2239.8803686555493,0.7322360624251018,285,24638.684055211044,1
4122,East,23,7,1624.299964748694,0.05572772215927946,222,11370.099753240858,1
4123,West,27,7,2608.7866108891367,0.014992605684258753,178,18261.506276223958,0
4124,South,33,6,1737.197562346636,0.8771899233421345,151,10423.185374079816,0
4125,West,21,5,1119.7164503802433,0.8168074834178437,262,5598.582251901216,1
4126,East,39,5,1980.215485339356,0.5819550558951387,163,9901.07742669678,0
4127,South,30,4,1579.8157095109423,0.6653749721647311,293,6319.262838043769,1
4128,East,33,5,2405.4221721293784,0.9526037419442542,89,12027.110860646892,0
4129,West,46,3,2164.8687241130606,0.06276633557856626,305,6494.606172339181,1
4130,East,23,3,1685.458398456376,0.2165934792681905,131,5056.375195369128,0
4131,East,43,4,1498.6523479904881,0.7292025332627415,188,5994.6093919619525,0
4132,North,28,5,1451.2153630293237,0.2640357285346283,35,7256.076815146618,0
4133,West,41,3,1707.0459538309262,0.20726261493641152,168,5121.137861492779,0
4134,West,46,7,2681.865231955527,0.44220318420851756,241,18773.05662368869,1
4135,East,20,3,1928.1242621873403,0.7236979332587524,187,5784.37278656202,0
4136,North,27,8,2473.514886353107,0.21052214173560846,169,19788.119090824857,0
4137,West,18,8,1259.5622225430866,0.42954512729454797,55,10076.497780344693,0
4138,South,43,6,1039.510145496656,0.5188170373156039,133,6237.060872979935,0
4139,East,29,7,1527.2875418167228,0.17222492145113044,65,10691.01279271706,0
4140,West,31,7,2328.5432380256084,0.4767879988256297,60,16299.80266617926,0
4141,South,42,6,1855.5639140619962,0.8658762108128338,171,11133.383484371978,0
4142,West,25,5,2444.8394104850595,0.7460653078696503,9,12224.197052425297,0
4143,South,21,8,2631.905080896262,0.5034475828441941,347,21055.240647170096,1
4144,East,45,4,1521.3870222721253,0.1252820824779345,358,6085.548089088501,1
4145,West,24,5,2417.1649031972797,0.02335695146989525,344,12085.824515986398,1
4146,West,27,4,2694.018697343964,0.06724251638600498,89,10776.074789375856,0
4147,North,53,6,2516.759354491179,0.7502164253670007,290,15100.556126947073,1
4148,East,19,4,1203.0289236763247,0.704372658957963,111,4812.115694705299,0
4149,South,43,1,1072.533626632894,0.746064078627282,35,1072.533626632894,0
4150,West,31,6,1775.686886327957,0.3072106648271349,117,10654.121317967742,0
4151,West,33,7,1794.6122053136514,0.08992569738768408,205,12562.28543719556,1
4152,South,59,7,2421.432275471819,0.7143320160260966,166,16950.025928302734,0
4153,East,34,8,1516.179017801113,0.9224661064013905,306,12129.432142408905,1
4154,North,39,6,2207.8711931840353,0.45219159995269387,94,13247.227159104212,0
4155,North,21,8,1458.3988470528839,0.7643145121312335,97,11667.190776423071,0
4156,West,36,10,2172.531365593421,0.7280733726102118,172,21725.31365593421,0
4157,South,19,1,1771.4524269163715,0.8536915302897481,215,1771.4524269163715,1
4158,West,56,4,2179.251856438373,0.028379729796349618,217,8717.007425753492,1
4159,South,26,5,1818.0868896073155,0.9553049966643343,94,9090.434448036578,0
4160,North,36,6,896.2933229624698,0.8653568238301846,224,5377.759937774819,1
4161,East,33,5,2254.485128914115,0.8764802901326881,222,11272.425644570576,1
4162,South,42,8,2585.018882560036,0.9963528345765212,220,20680.15106048029,1
4163,North,35,4,1582.0809042695332,0.6394763376902525,2,6328.323617078133,0
4164,West,40,3,2404.7649060617787,0.08167358743378816,356,7214.294718185336,1
4165,South,38,4,1693.3204985586394,0.8227964153603463,265,6773.281994234558,1
4166,East,28,6,1325.0471492410772,0.13487508832538575,71,7950.282895446464,0
4167,West,56,2,1694.3455421517583,0.737893750754958,251,3388.6910843035166,1
4168,West,58,5,1908.0934327783596,0.4240244797003171,268,9540.467163891797,1
4169,North,21,6,1339.7902060545562,0.006613272774601553,335,8038.741236327337,1
4170,South,42,2,2674.8161489347385,0.43577876947850014,177,5349.632297869477,0
4171,West,49,9,1234.584310048241,0.7966641853739012,179,11111.258790434169,0
4172,East,47,3,1729.287312654917,0.08739890288284935,126,5187.861937964752,0
4173,South,43,4,1538.8726096070452,0.0022119575417524073,6,6155.490438428181,0
4174,East,53,7,2676.9002724059415,0.4527621405412374,26,18738.30190684159,0
4175,West,51,3,1246.3133987010176,0.0014968151501746352,49,3738.9401961030526,0
4176,East,26,2,2412.588789922196,0.9347391893948687,330,4825.177579844392,1
4177,North,29,4,2098.5757007333614,0.8248620905758636,85,8394.302802933445,0
4178,East,19,3,1376.133289720608,0.6301172875410859,220,4128.3998691618235,1
4179,South,55,4,1824.2141430456506,0.017317989719565552,267,7296.856572182603,1
4180,East,22,5,1908.7158365306807,0.5698224576831262,106,9543.579182653404,0
4181,East,22,4,2292.4759729246143,0.6710865325292442,303,9169.903891698457,1
4182,North,39,7,1677.5184547510723,0.5874460791946763,272,11742.629183257506,1
4183,East,22,6,2315.7213847916328,0.9468912063610012,300,13894.328308749797,1
4184,East,21,3,2024.3873072217632,0.8313438661859797,314,6073.16192166529,1
4185,West,26,10,2225.6061940378163,0.3650925152040957,111,22256.061940378164,0
4186,West,46,2,1559.3890767102582,0.6947986532884404,21,3118.7781534205164,0
4187,South,39,5,1879.4372570105056,0.46114624032895757,142,9397.186285052529,0
4188,West,44,2,2055.115334626098,0.9283479813889558,204,4110.230669252196,1
4189,West,27,3,2040.8233971003685,0.6181263502102684,26,6122.470191301106,0
4190,West,33,3,1980.2221062164979,0.5820699039821117,241,5940.666318649493,1
4191,West,59,3,3046.1496224832927,0.5006972390888512,131,9138.448867449879,0
4192,North,59,5,2287.147248643625,0.3777389698638376,305,11435.736243218125,1
4193,West,27,4,2363.7255006982214,0.14805869514314673,297,9454.902002792885,1
4194,North,23,4,2123.448197441944,0.2739315516365365,19,8493.792789767776,0
4195,North,22,3,2266.6308561494375,0.3325009282289575,140,6799.892568448313,0
4196,West,23,3,2099.3025938474098,0.15401766760942437,55,6297.90778154223,0
4197,East,42,3,2908.8873522823988,0.8127132599243031,358,8726.662056847195,1
4198,North,21,9,1969.9601661830268,0.002218328477917586,2,17729.64149564724,0
4199,East,57,2,2415.6712657719463,0.9157715478831457,284,4831.342531543893,1
4200,East,49,5,3042.6569912210716,0.12828279706880863,170,15213.284956105359,0
4201,West,52,4,2326.5249393180975,0.05096895475640717,285,9306.09975727239,1
4202,South,27,2,1857.7499443620918,0.9951872027977604,259,3715.4998887241836,1
4203,West,51,2,1632.9887345729826,0.9997960660381076,87,3265.977469145965,0
4204,South,53,7,1752.2208327598435,0.19175757182919206,136,12265.545829318904,0
4205,South,23,9,2195.8548871821813,0.13379681086940332,334,19762.69398463963,1
4206,West,33,7,2892.127129843433,0.1977746298742712,156,20244.88990890403,0
4207,West,36,2,2301.8123285893603,0.5113234664021413,60,4603.624657178721,0
4208,South,51,3,1806.72401999561,0.32118391972003035,307,5420.1720599868295,1
4209,West,42,4,1847.5374063980782,0.33636636740170744,206,7390.149625592313,1
4210,South,48,7,1925.2772015099101,0.8095699814008727,124,13476.94041056937,0
4211,East,58,7,1329.6851283421959,0.890194558056109,147,9307.79589839537,0
4212,West,34,5,1771.1380962196681,0.969830872291375,260,8855.69048109834,1
4213,East,47,2,1749.2229990608444,0.5147384032469995,343,3498.4459981216887,1
4214,North,56,5,3389.0561170379087,0.2461363505281089,135,16945.280585189543,0
4215,East,48,5,2463.437192664704,0.5549179216323604,41,12317.18596332352,0
4216,East,36,5,1463.4566366187255,0.8710510921974377,321,7317.2831830936275,1
4217,South,52,5,1215.397096307539,0.03091168912357123,181,6076.985481537695,0
4218,East,46,8,1346.9937203249613,0.9112428402956952,183,10775.94976259969,0
4219,West,18,3,2706.813902326032,0.2265474067743286,20,8120.441706978096,0
4220,South,21,5,1325.480074063647,0.3105042188224305,346,6627.400370318235,1
4221,North,45,2,2804.8678815227086,0.364053759465202,116,5609.735763045417,0
4222,West,35,6,2119.866716581529,0.9137613676604868,37,12719.200299489174,0
4223,North,43,4,1877.0104841835573,0.1759969394469305,338,7508.041936734229,1
4224,East,57,11,1427.6865710336297,0.22301137877576171,209,15704.552281369926,1
4225,West,36,8,2631.92018341969,0.7311026359734236,278,21055.36146735752,1
4226,West,23,4,2273.108623280416,0.934687961725702,300,9092.434493121664,1
4227,North,18,4,2450.0516669624667,0.10473477567244227,364,9800.206667849867,1
4228,West,25,5,1863.7400678974998,0.5222487314435122,98,9318.7003394875,0
4229,West,50,5,2333.3231358919306,0.9144607149503853,61,11666.615679459654,0
4230,West,38,4,2740.8094059464975,0.8860896250183042,359,10963.23762378599,1
4231,East,41,8,2297.635123445864,0.94845799632526,127,18381.08098756691,0
4232,North,42,7,1472.1472918780219,0.9021049276130565,234,10305.031043146153,1
4233,West,36,7,2259.9632197193923,0.31470305508123186,328,15819.742538035745,1
4234,South,46,2,2377.397547442417,0.2080112118829417,46,4754.795094884834,0
4235,South,27,6,2838.4297710970122,0.9014746605543461,282,17030.57862658207,1
4236,South,29,7,2292.492995857604,0.7119546297665496,345,16047.450971003229,1
4237,South,50,3,2550.7578975547344,0.3785223306191776,183,7652.273692664203,0
4238,East,24,5,2308.147670830761,0.7129354191218543,165,11540.738354153804,0
4239,West,34,3,1322.5147435575134,0.30719153433492286,47,3967.54423067254,0
4240,North,27,5,2414.6923017090517,0.5813442373078345,48,12073.461508545259,0
4241,West,48,5,2059.984723730716,0.23333365144729135,15,10299.923618653578,0
4242,East,23,6,2998.48293521352,0.5617416162640373,159,17990.897611281118,0
4243,South,34,2,1280.3640712189067,0.9231612077003737,174,2560.7281424378134,0
4244,East,54,9,1433.926891923213,0.7714393606732604,15,12905.342027308916,0
4245,West,35,9,2362.6987760902766,0.6560652900304272,246,21264.28898481249,1
4246,North,43,4,2755.8049845485752,0.2460134024173405,150,11023.219938194301,0
4247,East,33,4,1939.867377055168,0.06336824724034296,180,7759.469508220672,0
4248,North,25,2,1942.5068759241308,0.7105697705835976,172,3885.0137518482616,0
4249,East,41,3,2103.574294843351,0.5760976830032071,343,6310.722884530052,1
4250,North,30,10,1757.9279984860552,0.21260451724403862,276,17579.279984860554,1
4251,North,46,9,2493.768711461878,0.9347605896655631,83,22443.918403156902,0
4252,South,49,8,1758.6924706390741,0.5520192185742017,302,14069.539765112593,1
4253,North,41,6,2350.1666684066568,0.5718587082573934,304,14101.00001043994,1
4254,South,33,3,1338.3708601466294,0.2987605145798101,158,4015.112580439888,0
4255,West,28,6,2859.2668437150646,0.8793847898463607,255,17155.60106229039,1
4256,West,49,8,939.8177322526062,0.8913908969754247,298,7518.54185802085,1
4257,South,23,5,1468.3723165024103,0.71514684861132,224,7341.861582512051,1
4258,South,52,5,3126.721128588133,0.09927484147748866,41,15633.605642940665,0
4259,East,50,2,2050.510314448779,0.0843856817101526,103,4101.020628897558,0
4260,East,35,3,1670.0981917261818,0.4693800336088704,30,5010.2945751785455,0
4261,East,54,8,1361.4474149721368,0.14210903345158188,125,10891.579319777094,0
4262,West,30,11,1781.967961647519,0.33191979494922963,24,19601.64757812271,0
4263,East,27,4,2144.8821121598476,0.1713435838651184,101,8579.52844863939,0
4264,North,54,5,2243.3499823215475,0.31011535750158414,300,11216.749911607738,1
4265,North,43,4,2161.131967732127,0.9429128820842462,309,8644.527870928508,1
4266,East,34,3,1106.8780689123657,0.753364318445999,145,3320.634206737097,0
4267,North,18,3,2069.465929278782,0.13830566350300066,201,6208.397787836346,1
4268,West,42,5,2169.490350289709,0.6689154634221082,79,10847.451751448545,0
4269,North,51,4,2174.3160828310047,0.030506633943208405,12,8697.264331324019,0
4270,West,56,5,2014.7317280801362,0.9836249415641729,334,10073.658640400681,1
4271,South,27,5,1385.5101905072902,0.5316950469519887,84,6927.5509525364505,0
4272,South,37,2,1539.2309275562454,0.5054133056579018,46,3078.461855112491,0
4273,South,24,1,2606.547860852784,0.24033511663316176,49,2606.547860852784,0
4274,South,33,1,1612.154286473965,0.4578334955555312,301,1612.154286473965,1
4275,North,54,1,1638.9870840090266,0.5262406981598001,246,1638.9870840090266,1
4276,East,46,4,1851.8701775332474,0.6581978119214928,27,7407.48071013299,0
4277,North,29,7,1391.6840674915943,0.04591183204988014,286,9741.78847244116,1
4278,West,34,2,2316.903069988041,0.3421750427389204,92,4633.806139976082,0
4279,North,37,2,1365.7715739178752,0.3869971149244389,337,2731.5431478357505,1
4280,North,43,7,2542.002800377013,0.14915014705345764,26,17794.01960263909,0
4281,West,36,1,1327.601447157499,0.23978580882452327,47,1327.601447157499,0
4282,South,29,6,1860.2098018011488,0.23667258179436146,295,11161.258810806892,1
4283,South,38,7,2171.8895358535046,0.8103756673481343,84,15203.226750974532,0
4284,South,59,3,2395.2839882099033,0.687222499099012,119,7185.85196462971,0
4285,East,51,5,1887.4964199245387,0.9227486595569879,143,9437.482099622694,0
4286,West,24,7,1648.6333137718686,0.30989459623767723,347,11540.43319640308,1
4287,West,52,6,2709.522411122022,0.881661572175223,154,16257.134466732132,0
4288,North,32,11,2090.7337880652294,0.8638017650990478,309,22998.071668717523,1
4289,East,18,4,1914.6738331579245,0.44795868813092266,234,7658.695332631698,1
4290,South,43,9,1090.6797169882248,0.6297281810397276,143,9816.117452894023,0
4291,East,52,9,2095.785420584501,0.5979531904848626,20,18862.068785260508,0
4292,West,42,7,1997.5082647918343,0.3078281878599751,209,13982.55785354284,1
4293,West,59,5,1322.05925148019,0.2620713988770256,89,6610.29625740095,0
4294,North,32,3,1609.4359904493558,0.1689594106579283,111,4828.307971348067,0
4295,North,39,4,2046.677374175619,0.8376652549634817,85,8186.709496702476,0
4296,West,23,6,2233.6978650491747,0.5335291860033379,8,13402.187190295048,0
4297,South,32,4,1490.8007567088823,0.3383656580895704,273,5963.203026835529,1
4298,South,41,4,1495.5821262435156,0.5099925461849851,100,5982.3285049740625,0
4299,East,38,7,2057.8271302790895,0.08059040392628303,290,14404.789911953627,1
4300,West,24,2,1579.3910583545257,0.10598317280228997,364,3158.7821167090515,1
4301,West,46,2,1899.656926815675,0.7593523358468943,304,3799.31385363135,1
4302,South,49,5,2887.6591965903845,0.9012440509846671,124,14438.295982951922,0
4303,South,49,5,1978.6700793325058,0.3202685063533999,223,9893.350396662529,1
4304,West,22,3,2511.374974373172,0.40917329031286576,206,7534.124923119516,1
4305,North,21,4,1377.2488662125177,0.37372589127624356,75,5508.995464850071,0
4306,West,39,6,1616.0757027088314,0.47904294414819515,285,9696.454216252989,1
4307,West,35,4,1605.470038268486,0.41398200717247824,86,6421.880153073944,0
4308,South,52,1,1448.031697183536,0.3862378720037616,312,1448.031697183536,1
4309,South,34,2,1115.7931315969518,0.659946858644066,364,2231.5862631939035,1
4310,North,41,3,2096.533492517031,0.272112645635618,104,6289.600477551093,0
4311,North,19,9,2193.4436128884145,0.9426340914628037,39,19740.99251599573,0
4312,East,30,3,1527.1611902536183,0.30847647461383987,349,4581.4835707608545,1
4313,West,32,5,1627.4191028759383,0.21457985041956384,304,8137.095514379691,1
4314,South,22,3,2038.9846187140818,0.9719063735603947,161,6116.953856142245,0
4315,North,20,2,2010.4040005883658,0.22880532992220814,298,4020.8080011767315,1
4316,East,54,5,2516.5448624229734,0.5366767883577387,348,12582.724312114868,1
4317,East,54,6,2566.853960350837,0.32891873664956084,34,15401.123762105022,0
4318,South,54,4,1665.8435299434605,0.07747503506667575,164,6663.374119773842,0
4319,South,20,9,1966.175875224343,0.9529125927174017,32,17695.582877019086,0
4320,East,52,10,1499.5881195044226,0.3742629538378466,82,14995.881195044225,0
4321,North,40,5,2751.1201169191404,0.6448193486006494,154,13755.600584595702,0
4322,East,45,5,2133.1540182477474,0.8622527693170637,80,10665.770091238737,0
4323,West,47,3,2496.8820721221864,0.5529843969022695,134,7490.646216366559,0
4324,West,35,6,1818.3671516375312,0.7128542336722713,308,10910.202909825188,1
4325,South,53,6,2510.3792717840606,0.7846062198243877,316,15062.275630704364,1
4326,North,50,3,2372.17752098663,0.38154441593190636,78,7116.53256295989,0
4327,North,43,5,2639.4512820107607,0.6287764230389167,84,13197.256410053804,0
4328,West,57,7,1328.0936707957314,0.2059583510230627,346,9296.65569557012,1
4329,East,34,6,2037.3997477151192,0.05533646484076482,78,12224.398486290716,0
4330,South,57,7,2548.770352212887,0.9867257094353279,360,17841.392465490208,1
4331,East,24,3,1532.1652476345218,0.09260466983399529,44,4596.495742903566,0
4332,East,25,7,2260.9398608295105,0.42872238818991837,122,15826.579025806574,0
4333,East,48,5,2285.666321739189,0.06740530084199103,71,11428.331608695944,0
4334,North,29,8,2350.5237633955085,0.9226995386417076,323,18804.190107164068,1
4335,West,48,8,2166.868871043077,0.10919118612193501,296,17334.950968344616,1
4336,North,36,7,2308.801650362713,0.7865072530881391,90,16161.611552538992,0
4337,West,27,6,2216.3735134821445,0.7157481407715668,148,13298.241080892867,0
4338,South,56,6,2592.4563618350576,0.045041961207496595,222,15554.738171010345,1
4339,South,29,6,1641.150230404237,0.7212686696109226,238,9846.901382425422,1
4340,East,37,12,2170.2064858881854,0.9693101595770834,160,26042.477830658223,0
4341,West,54,5,2609.3964131014236,0.5210069112172672,327,13046.982065507118,1
4342,West,58,7,1608.1385689214503,0.28950208974637726,52,11256.969982450151,0
4343,West,24,4,1654.4445530857818,0.5449727107185494,213,6617.778212343127,1
4344,East,31,6,2262.183544219977,0.12100862394110956,277,13573.101265319863,1
4345,East,28,6,2691.046500088549,0.955962197841789,305,16146.279000531293,1
4346,South,24,6,1932.8714424966715,0.3653313816601538,279,11597.22865498003,1
4347,North,46,2,2047.767635311466,0.45700275352117914,12,4095.535270622932,0
4348,West,27,4,2181.9254644232587,0.40139467100786086,339,8727.701857693035,1
4349,West,46,4,1756.6135286619954,0.027852970379388053,261,7026.454114647981,1
4350,North,26,2,3096.868462190465,0.034353422119117294,223,6193.73692438093,1
4351,West,53,6,1537.685815935363,0.5623715594330562,171,9226.114895612178,0
4352,East,27,6,2045.0226297022111,0.5023245034885033,48,12270.135778213267,0
4353,East,36,2,2053.058687222559,0.9864955411997648,130,4106.117374445118,0
4354,West,48,5,905.8149485325007,0.26323515327949876,194,4529.074742662504,0
4355,East,34,4,1578.8410207603,0.36847765820693845,203,6315.3640830412,1
4356,East,26,4,1323.9065432396733,0.9878622488060427,329,5295.626172958693,1
4357,West,50,5,2360.1378322528763,0.04788267522532719,195,11800.689161264381,0
4358,South,51,8,1153.398882474828,0.6426350687439173,33,9227.191059798624,0
4359,North,41,5,2470.9396207885748,0.10164567783395395,23,12354.698103942874,0
4360,East,26,5,1410.1157313343772,0.9463987426689775,202,7050.578656671886,1
4361,South,24,6,2480.759694093107,0.2880880874493278,59,14884.558164558643,0
4362,East,33,4,1301.7722691498404,0.8140976422792702,95,5207.089076599362,0
4363,East,36,8,2212.0179189810992,0.9112565360985732,208,17696.143351848794,1
4364,North,56,4,2467.5699495725075,0.8470159118695364,256,9870.27979829003,1
4365,East,23,3,2286.555382672668,0.556902039810611,109,6859.666148018005,0
4366,North,28,9,1389.4406388703273,0.9734165750140994,283,12504.965749832947,1
4367,North,29,6,2564.8855669838135,0.6766055023237646,310,15389.31340190288,1
4368,North,59,1,2272.893031643749,0.7861461340783691,46,2272.893031643749,0
4369,South,30,6,821.0737282587058,0.24412106413468182,140,4926.442369552235,0
4370,West,29,6,2055.346794574946,0.4183731824066511,110,12332.080767449677,0
4371,South,38,2,3416.855583075972,0.5981868730228177,186,6833.711166151944,0
4372,West,27,6,2558.24080568775,0.14581207164642784,360,15349.444834126498,1
4373,West,37,6,1750.4944616272185,0.9657285463356547,137,10502.96676976331,0
4374,North,53,3,2272.016487974308,0.10970759453562418,93,6816.049463922924,0
4375,East,45,5,1803.5801324792933,0.7328603274343138,302,9017.900662396467,1
4376,North,41,3,2507.286515964816,0.058017897188006096,339,7521.859547894448,1
4377,East,22,9,1592.8984590945784,0.10264028216660892,333,14336.086131851205,1
4378,West,54,6,2604.286840121157,0.6233334845697353,64,15625.721040726943,0
4379,North,29,5,2460.2008702160024,0.45248274394529175,73,12301.004351080011,0
4380,East,52,9,2321.3097057883033,0.003643918678104874,22,20891.78735209473,0
4381,South,57,6,3035.411633850837,0.39366591993663114,46,18212.46980310502,0
4382,East,19,5,2502.922350440391,0.2500901484602376,174,12514.611752201954,0
4383,North,58,5,2510.7920942819264,0.8715844116177045,63,12553.960471409631,0
4384,South,56,4,2563.200886576212,0.7080881752309965,106,10252.803546304847,0
4385,East,59,3,2356.875380483094,0.73749980367814,263,7070.626141449282,1
4386,East,26,5,2232.0981831292825,0.9509491598501953,209,11160.490915646413,1
4387,East,39,3,1661.3658943862297,0.7098596206877117,332,4984.097683158689,1
4388,East,22,7,1668.2329962347399,0.16057153064387786,329,11677.63097364318,1
4389,East,29,5,2216.0252484018056,0.9373120119181758,6,11080.126242009028,0
4390,South,18,4,2304.6016680185285,0.11310768653205283,88,9218.406672074114,0
4391,West,39,8,2008.9122631025625,0.19260809548213997,275,16071.2981048205,1
4392,South,55,3,1759.21032433124,0.28514475099762215,55,5277.63097299372,0
4393,South,36,4,1931.946121724078,0.17510062661037895,320,7727.784486896312,1
4394,South,33,3,1973.582782892982,0.018321329643653517,251,5920.748348678946,1
4395,West,48,7,2137.529868674471,0.4591560397854375,78,14962.709080721295,0
4396,North,20,3,1888.9241649341345,0.6879683069316305,321,5666.772494802403,1
4397,West,40,9,2582.854321301509,0.42122723531717843,123,23245.68889171358,0
4398,South,59,3,1944.6528254887585,0.23477512097246367,239,5833.958476466276,1
4399,East,35,3,1678.341024291322,0.8829037832459344,184,5035.023072873966,0
4400,East,43,3,1959.6014555339966,0.38830079656054983,338,5878.804366601989,1
4401,South,30,3,1449.3061021510707,0.8388821054747465,350,4347.918306453212,1
4402,East,35,6,3006.6614004051353,0.1784985846170597,113,18039.96840243081,0
4403,South,20,8,2327.7576880717775,0.3333815613156008,344,18622.06150457422,1
4404,East,40,0,1993.687660792304,0.8035098476189078,105,0.0,0
4405,West,20,3,2708.2288196003965,0.03044647700348413,146,8124.6864588011895,0
4406,North,42,7,1897.4775257419496,0.9204898632445541,243,13282.342680193648,1
4407,North,44,3,1983.2689133178226,0.3965561237429541,357,5949.8067399534675,1
4408,West,44,7,1647.9244720737788,0.9779818953327194,34,11535.471304516452,0
4409,West,56,2,1529.7259456196189,0.7013599089045324,294,3059.4518912392377,1
4410,South,42,6,2105.4126388936406,0.9493926188957651,194,12632.475833361845,0
4411,South,41,4,2532.0090126429586,0.06621023988462227,164,10128.036050571834,0
4412,South,25,5,1560.866256949701,0.7220142323935943,27,7804.331284748505,0
4413,East,26,3,1880.3636370117472,0.8754627101314517,8,5641.090911035241,0
4414,South,54,6,1898.219895361541,0.9875647164263206,335,11389.319372169246,1
4415,West,47,6,2385.774222648261,0.033404008342345914,129,14314.645335889567,0
4416,North,36,7,1784.2824509566103,0.08314290081826903,218,12489.977156696272,1
4417,East,33,3,2376.5621917305916,0.7316842640259463,100,7129.686575191775,0
4418,South,41,2,2357.709595897499,0.03892586670049081,132,4715.419191794998,0
4419,East,38,8,1669.018137399684,0.011368791220120134,10,13352.145099197473,0
4420,East,53,2,1853.48027050724,0.5450716339260521,97,3706.96054101448,0
4421,South,57,8,2040.2402831414568,0.5294638889593508,327,16321.922265131654,1
4422,East,56,4,1781.5000200112695,0.6135007332111027,79,7126.000080045078,0
4423,North,23,7,1552.5746048015349,0.014083167077778347,325,10868.022233610744,1
4424,West,22,4,2741.2050927445453,0.5032966858975113,244,10964.820370978181,1
4425,West,31,7,1108.6770484935573,0.28668388012554147,298,7760.739339454902,1
4426,North,59,3,2116.405459712747,0.7560598628740639,113,6349.216379138241,0
4427,East,21,5,2682.266579659763,0.34820575332071146,285,13411.332898298815,1
4428,South,25,6,1597.1472539749338,0.35659547908413247,247,9582.883523849603,1
4429,East,41,8,2013.1754759318571,0.6542337271601735,191,16105.403807454857,0
4430,North,28,7,2451.3928686798154,0.6606654752319394,281,17159.750080758706,1
4431,East,34,5,478.76622318101295,0.05830107953869712,213,2393.8311159050645,1
4432,West,38,9,1974.804120629734,0.6260044674344447,79,17773.237085667606,0
4433,East,43,6,1213.8556036575283,0.6578522701457837,218,7283.13362194517,1
4434,North,44,9,2481.6705120255156,0.4575236446018399,3,22335.03460822964,0
4435,West,33,6,1603.7846501562144,0.827865218908249,362,9622.707900937286,1
4436,East,43,9,2892.2251997093063,0.009100092384621283,158,26030.026797383754,0
4437,East,50,5,1522.5336205192784,0.9683747387389187,81,7612.668102596392,0
4438,West,48,8,2224.8253155000702,0.37602494008747167,134,17798.602524000562,0
4439,South,23,4,1561.8072227569548,0.5956983592833534,77,6247.228891027819,0
4440,West,25,5,1881.3512270824342,0.034325372308431135,297,9406.756135412172,1
4441,South,24,0,1997.8686757171988,0.7089003214048352,80,0.0,0
4442,North,51,2,2012.898172477186,0.5437006803198468,337,4025.796344954372,1
4443,North,31,2,2827.425579656509,0.9603651285246798,193,5654.851159313018,0
4444,West,33,2,2713.669299668147,0.42253070049089847,201,5427.338599336294,1
4445,West,26,2,1625.3099446828696,0.7218731540660962,121,3250.6198893657393,0
4446,North,27,2,2021.4246641915636,0.07422778477058545,242,4042.849328383127,1
4447,South,34,2,1418.1437319165125,0.06453106520193963,178,2836.287463833025,0
4448,North,29,11,1304.3298078585985,0.9490076877905994,77,14347.627886444585,0
4449,West,23,6,1666.5448395408857,0.2533045881756474,348,9999.269037245314,1
4450,North,36,3,2841.665724146097,0.9123949841569332,149,8524.997172438292,0
4451,West,58,3,1156.2034567907558,0.0876233237363766,71,3468.6103703722674,0
4452,West,46,5,2288.1522621039658,0.6377392192216056,312,11440.761310519829,1
4453,North,23,5,2230.1674462021037,0.551583779222034,151,11150.837231010519,0
4454,South,42,2,1628.3947642655219,0.9661784796585013,289,3256.7895285310437,1
4455,East,41,5,2322.4928774227646,0.4040129999096007,193,11612.464387113823,0
4456,North,42,7,2320.214580837111,0.048406655652637576,350,16241.502065859777,1
4457,East,33,6,1981.264412503028,0.474078640677159,343,11887.586475018168,1
4458,North,33,3,1924.8050719573312,0.8241854827611637,21,5774.4152158719935,0
4459,East,23,6,1877.242308875457,0.052465392890463036,333,11263.453853252742,1
4460,South,54,1,1578.0353222188648,0.03619485333075878,354,1578.0353222188648,1
4461,South,38,11,2082.6955856475142,0.8217512755171222,169,22909.651442122657,0
